Export mixte par bloc (séparations-données-durées);;;;;
Du 27/02/2025 06:00 au 28/02/2025 06:00;;;;;
Type machine : MTI PF_SOLYSTIC TAE;;;;;
;;;;;
;;;;;
N°bloc;;;;;
66461740660820;DUREE ARRET LIGNE BD;00:04:52; ; ;
66461740660820;DUREE BOURRAGE;00:02:39; ; ;
66461740660820;DUREE BOURRAGE DEPILEUR;00:00:04;DEP; ;
66461740660820;DUREE DEPILAGE;00:33:35; ; ;
66461740660820;DUREE MARCHE;00:35:40; ; ;
66461740660820;DUREE MARCHE CONVOYEUR;00:35:40; ; ;
66461740660820;DUREE SESSION;00:38:48; ; ;
66461740660820;DUREE TRAITEMENT;00:33:35; ; ;
66461740660820;DUREE ARRETS;00:03:03; ; ;
66461740660820;DUREE INCIDENT;00:03:03; ; ;
66461740660820;DUREE OPERATIONNELLE;00:36:38; ; ;
;;;;;
N°bloc;;;;;
66391740660836;ENTITE;ORVAULT NANTES ATLANTIQUE PIC; ; ;
66391740660836;CODE ROC;A08870; ; ;
66391740660836;CODE REGATE;441650; ; ;
66391740660836;MACHINE;MTI PF SOLYSTIC TAE 08; ; ;
66391740660836;TYPE MACHINE;MTI PF SOLYSTIC TAE; ; ;
66391740660836;FORMAT MACHINE;PF; ; ;
66391740660836;TACHE;26008; ; ;
66391740660836;MACRO FLUX;INDETERMINE; ; ;
66391740660836;PROGRAMME TRI (libellé tâche);26008 TA TD; ; ;
66391740660836;CENTRE AIDE;441650; ; ;
66391740660836;VERSION;110; ; ;
66391740660836;CONTEXTE/ORG;0; ; ;
66391740660836;USAGER (PF);voteur; ; ;
66391740660836;DATE DEBUT SESSION;27/02/2025 13:53:56; ; ;
66391740660836;DATE FIN SESSION;27/02/2025 15:13:08; ; ;
66391740660836;TRI DEFINITIF;39; ; ;
66391740660836;A RETRIER (sous-programme);48489; ; ;
66391740660836;A RECYCLER;489; ; ;
66391740660836;A VIDEOCODER (Codage manuel);30; ; ;
66391740660836;REJETS MANUELS;51; ; ;
;Réceptacle;Nb.obj;Libellé séparation;Lots en sortie;Flux stat
66391740660836;A01;0;HORS PLAN DE TRI;REJETS MANUELS;INDETERMINE
66391740660836;A02;0;00_ REEX TA_REEX TAE 26-SAUF 7 8;REJETS MANUELS;INDETERMINE
66391740660836;A03;30;VIDEOCODAGE ACHE;A VIDEOCODER;INDETERMINE
66391740660836;A04;0;44938_A TAXE_Test NO GLUE TAE 33;A RECYCLER;INDETERMINE
66391740660836;A05;2;44_TRI MANUEL RFX_--;REJETS MANUELS;INDETERMINE
66391740660836;A06;108;00_REPRISE VERS 260 EZ_-;A RETRIER;INDETERMINE
66391740660836;A07;177;TPD-_POUZAUGES 1;A RETRIER;INDETERMINE
66391740660836;A08;185;TPD-_POUZAUGES 2;A RETRIER;INDETERMINE
66391740660836;A09;183;TPD-_LA GAUBRETIERE;A RETRIER;INDETERMINE
66391740660836;A10;167;TPD-_BOUGUENAIS 1;A RETRIER;INDETERMINE
66391740660836;A11;172;TPD-_BOUGUENAIS 2;A RETRIER;INDETERMINE
66391740660836;A12;84;TPD-_GUEMENE;A RETRIER;INDETERMINE
66391740660836;A13;94;TPD-_LEGE;A RETRIER;INDETERMINE
66391740660836;A14;63;TPD-_DERVAL;A RETRIER;INDETERMINE
66391740660836;A15;87;TPD-_RIAILLE;A RETRIER;INDETERMINE
66391740660836;A16;0;INDETERMINE;A RECYCLER;INDETERMINE
66391740660836;A17;0;INDETERMINE;A RECYCLER;INDETERMINE
66391740660836;A18;0;INDETERMINE;A RECYCLER;INDETERMINE
66391740660836;A19;0;INDETERMINE;A RECYCLER;INDETERMINE
66391740660836;A20;0;INDETERMINE;A RECYCLER;INDETERMINE
66391740660836;A21;0;44980__AGICE INDUS RFX -AGICE IN;TRI DEFINITIF;INDETERMINE
66391740660836;A22;0;44980__AGICE INDUS RFX -AGICE IN;TRI DEFINITIF;INDETERMINE
66391740660836;A23;1;44980__AGICE IND MDRFX -AGICE IN;TRI DEFINITIF;INDETERMINE
66391740660836;A24;0;INDETERMINE;A RECYCLER;INDETERMINE
66391740660836;A25;662;00_REPRISE VERS 618_PF GENERIQUE;A RETRIER;INDETERMINE
66391740660836;A26;0;INDETERMINE;A RECYCLER;INDETERMINE
66391740660836;A27;0;28410_BOIS D ARCY PIC_RDSL DIRCT;TRI DEFINITIF;INDETERMINE
66391740660836;A28;0;92972_BOIS D ARCY PIC_SOCIETE GE;TRI DEFINITIF;INDETERMINE
66391740660836;A29;0;INDETERMINE;A RECYCLER;INDETERMINE
66391740660836;A30;0;44921_T G I_T G I   RFX-T G I   ;TRI DEFINITIF;INDETERMINE
66391740660836;A31;1;44923__NANTES METROPOLE-NANTES M;TRI DEFINITIF;INDETERMINE
66391740660836;A32;1;44093_C H U_C H U   RFX-C H U   ;TRI DEFINITIF;INDETERMINE
66391740660836;A33;1;44703__CAISSE D EPARGNE-CAISSE D;TRI DEFINITIF;INDETERMINE
66391740660836;A34;1;44912__SOCIETE GENERALE-SOCIETE ;TRI DEFINITIF;INDETERMINE
66391740660836;A35;0;44931_SUR_SURAVENIR RFX-SURAVENI;TRI DEFINITIF;INDETERMINE
66391740660836;A36;0;44932_CARSAT_CARSAT RFX-CARSAT R;TRI DEFINITIF;INDETERMINE
66391740660836;A37;0;44937_C A F_C A F   RFX-C A F   ;TRI DEFINITIF;INDETERMINE
66391740660836;A38;1;44941_M A E_M A E   RFX-M A E   ;TRI DEFINITIF;INDETERMINE
66391740660836;A39;531;REPRISE VERS 1-15903;A RETRIER;INDETERMINE
66391740660836;A40;1;44949__C R C A   RFX ST-C R C A ;TRI DEFINITIF;INDETERMINE
66391740660836;A41;0;44949__C R C A   RFX AP-C R C A ;TRI DEFINITIF;INDETERMINE
66391740660836;A42;0;INDETERMINE;A RECYCLER;INDETERMINE
66391740660836;A43;0;44958_C _C P A M    RFX-C P A M ;TRI DEFINITIF;INDETERMINE
66391740660836;A44;0;INDETERMINE;A RECYCLER;INDETERMINE
66391740660836;A45;32;44968_CB_CBP KEREIS RFX-CBP KERE;TRI DEFINITIF;INDETERMINE
66391740660836;A46;0;44263_DT NANTES_AP-AP;TRI DEFINITIF;INDETERMINE
66391740660836;A47;0;INDETERMINE;A RECYCLER;INDETERMINE
66391740660836;A48;0;44700_MAS_MASSIPOST RFX-MASSIPOS;TRI DEFINITIF;INDETERMINE
66391740660836;A49;75;159 TCD CEDEX P1 001/016;A RETRIER;INDETERMINE
66391740660836;A50;27;159 TCD CEDEX P1 002/016;A RETRIER;INDETERMINE
66391740660836;A51;17;159 TCD CEDEX P1 003/016;A RETRIER;INDETERMINE
66391740660836;A52;7;159 TCD CEDEX P1 004/016;A RETRIER;INDETERMINE
66391740660836;A53;17;159 TCD CEDEX P1 005/016;A RETRIER;INDETERMINE
66391740660836;A54;15;159 TCD CEDEX P1 006/016;A RETRIER;INDETERMINE
66391740660836;A55;17;159 TCD CEDEX P1 007/016;A RETRIER;INDETERMINE
66391740660836;A56;26;159 TCD CEDEX P1 008/016;A RETRIER;INDETERMINE
66391740660836;A57;15;159 TCD CEDEX P1 009/016;A RETRIER;INDETERMINE
66391740660836;A58;45;159 TCD CEDEX P1 010/016;A RETRIER;INDETERMINE
66391740660836;A59;34;159 TCD CEDEX P1 011/016;A RETRIER;INDETERMINE
66391740660836;A60;6;159 TCD CEDEX P1 012/016;A RETRIER;INDETERMINE
66391740660836;A61;5;159 TCD CEDEX P1 013/016;A RETRIER;INDETERMINE
66391740660836;A62;15;159 TCD CEDEX P1 014/016;A RETRIER;INDETERMINE
66391740660836;A63;11;159 TCD CEDEX P1 015/016;A RETRIER;INDETERMINE
66391740660836;A64;6;159 TCD CEDEX P1 016/016;A RETRIER;INDETERMINE
66391740660836;B01;384;A RECYCLER;A RECYCLER;INDETERMINE
66391740660836;B02;48;TRI MANUEL;REJETS MANUELS;INDETERMINE
66391740660836;B03;1;44_TRI MANUEL OS_---;REJETS MANUELS;INDETERMINE
66391740660836;B04;1923;00_LENDEMAIN_-1;A RETRIER;INDETERMINE
66391740660836;B05;2144;00_LENDEMAIN_-2;A RETRIER;INDETERMINE
66391740660836;B06;2031;00_LENDEMAIN_-3;A RETRIER;INDETERMINE
66391740660836;B07;13;00_REPRISE VERS 61_CHOL-CHOLETAI;A RETRIER;INDETERMINE
66391740660836;B08;70;TPD-_ST BREVIN 4;A RETRIER;INDETERMINE
66391740660836;B09;120;TPD-_MOUILLERON;A RETRIER;INDETERMINE
66391740660836;B10;63;TPD-_ILE D YEU;A RETRIER;INDETERMINE
66391740660836;B11;1248;REPRISE VERS 1-78501;A RETRIER;INDETERMINE
66391740660836;B12;126;TPD-_ST BREVIN 1;A RETRIER;INDETERMINE
66391740660836;B13;123;TPD-_ST BREVIN 2;A RETRIER;INDETERMINE
66391740660836;B14;142;TPD-_ST BREVIN 3;A RETRIER;INDETERMINE
66391740660836;B15;136;TPD-_LUCON 1;A RETRIER;INDETERMINE
66391740660836;B16;143;TPD-_LUCON 2;A RETRIER;INDETERMINE
66391740660836;B17;134;TPD-_LUCON 3;A RETRIER;INDETERMINE
66391740660836;B18;174;TPD-_ANCENIS 1;A RETRIER;INDETERMINE
66391740660836;B19;160;TPD-_ANCENIS 2;A RETRIER;INDETERMINE
66391740660836;B20;183;TPD-_ST PHILBERT;A RETRIER;INDETERMINE
66391740660836;B21;685;REPRISE VERS 1-78101;A RETRIER;INDETERMINE
66391740660836;B22;200;TPD-_MONTBERT;A RETRIER;INDETERMINE
66391740660836;B23;228;TPD-_ST HILAIRE LOUL 1;A RETRIER;INDETERMINE
66391740660836;B24;138;TPD-_ST HILAIRE LOUL 2;A RETRIER;INDETERMINE
66391740660836;B25;296;TPD-_ST HILAIRE LOUL 3;A RETRIER;INDETERMINE
66391740660836;B26;1337;REPRISE VERS 1-78301;A RETRIER;INDETERMINE
66391740660836;B27;445;TPD-_PONTCHATEAU 1;A RETRIER;INDETERMINE
66391740660836;B28;134;TPD-_PONTCHATEAU 2;A RETRIER;INDETERMINE
66391740660836;B29;266;TPD-_PORNIC 1;A RETRIER;INDETERMINE
66391740660836;B30;117;TPD-_PORNIC 2;A RETRIER;INDETERMINE
66391740660836;B31;163;TPD-_PORNIC 3;A RETRIER;INDETERMINE
66391740660836;B32;1213;REPRISE VERS 1-78701;A RETRIER;INDETERMINE
66391740660836;B33;0;INDETERMINE;A RECYCLER;INDETERMINE
66391740660836;B34;0;INDETERMINE;A RECYCLER;INDETERMINE
66391740660836;B35;0;37300__DEST ALLIAG OU  P-ALLIAGE;TRI DEFINITIF;INDETERMINE
66391740660836;B36;0;37300__DEST ALL PREM TAE-ALLIAGE;REJETS MANUELS;INDETERMINE
66391740660836;B37;0;INDETERMINE;A RECYCLER;INDETERMINE
66391740660836;B38;203;TPD-_NANTES SUD 3 LA HAIE;A RETRIER;INDETERMINE
66391740660836;B39;1107;REPRISE VERS 1-78201;A RETRIER;INDETERMINE
66391740660836;B40;153;TPD-_AIGUILLON;A RETRIER;INDETERMINE
66391740660836;B41;163;TPD-_ST GILLES 1;A RETRIER;INDETERMINE
66391740660836;B42;322;TPD-_ST GILLES 2;A RETRIER;INDETERMINE
66391740660836;B43;195;TPD-_ST GILLES 3;A RETRIER;INDETERMINE
66391740660836;B44;990;REPRISE VERS 1-78801;A RETRIER;INDETERMINE
66391740660836;B45;196;TPD-_ESSARTS 1;A RETRIER;INDETERMINE
66391740660836;B46;149;TPD-_ESSARTS 2;A RETRIER;INDETERMINE
66391740660836;B47;306;TPD-_COUERON;A RETRIER;INDETERMINE
66391740660836;B48;459;TPD-_ST JULIEN CONCELLES;A RETRIER;INDETERMINE
66391740660836;B49;282;TPD-_BLAIN;A RETRIER;INDETERMINE
66391740660836;B50;306;TPD-_LA CHAPELLE TAT 1;A RETRIER;INDETERMINE
66391740660836;B51;187;TPD-_LA CHAPELLE TAT 2;A RETRIER;INDETERMINE
66391740660836;B52;186;TPD-_LE PELLERIN;A RETRIER;INDETERMINE
66391740660836;B53;228;TPD-_ST ETIENNE;A RETRIER;INDETERMINE
66391740660836;B54;667;REPRISE VERS 1-75001;A RETRIER;INDETERMINE
66391740660836;B55;251;TPD-_MOUZILLON 1;A RETRIER;INDETERMINE
66391740660836;B56;201;TPD-_MOUZILLON 2;A RETRIER;INDETERMINE
66391740660836;B57;199;TPD-_MACHECOUL;A RETRIER;INDETERMINE
66391740660836;B58;161;TPD-_ST JEAN DE MONTS 1;A RETRIER;INDETERMINE
66391740660836;B59;107;TPD-_ST JEAN DE MONTS 2;A RETRIER;INDETERMINE
66391740660836;B60;600;00_REPRISE VERS _REPRISE VERS 51001;A RETRIER;INDETERMINE
66391740660836;B61;382;TPD-_FONTENAY 1;A RETRIER;INDETERMINE
66391740660836;B62;279;TPD-_FONTENAY 2;A RETRIER;INDETERMINE
66391740660836;B63;150;TPD-_NOIRMOUTIER;A RETRIER;INDETERMINE
66391740660836;B64;285;TPD-_TALMONT;A RETRIER;INDETERMINE
66391740660836;C01;29;157 TCD CEDEX P1 002/060;A RETRIER;INDETERMINE
66391740660836;C02;30;157 TCD CEDEX P1 004/060;A RETRIER;INDETERMINE
66391740660836;C03;32;157 TCD CEDEX P1 006/060;A RETRIER;INDETERMINE
66391740660836;C04;75;157 TCD CEDEX P1 008/060;A RETRIER;INDETERMINE
66391740660836;C05;17;157 TCD CEDEX P1 010/060;A RETRIER;INDETERMINE
66391740660836;C06;17;157 TCD CEDEX P1 012/060;A RETRIER;INDETERMINE
66391740660836;C07;17;157 TCD CEDEX P1 014/060;A RETRIER;INDETERMINE
66391740660836;C08;22;157 TCD CEDEX P1 016/060;A RETRIER;INDETERMINE
66391740660836;C09;13;157 TCD CEDEX P1 018/060;A RETRIER;INDETERMINE
66391740660836;C10;32;157 TCD CEDEX P1 020/060;A RETRIER;INDETERMINE
66391740660836;C11;46;157 TCD CEDEX P1 022/060;A RETRIER;INDETERMINE
66391740660836;C12;165;157 TCD CEDEX P1 024/060;A RETRIER;INDETERMINE
66391740660836;C13;28;157 TCD CEDEX P1 026/060;A RETRIER;INDETERMINE
66391740660836;C14;33;157 TCD CEDEX P1 028/060;A RETRIER;INDETERMINE
66391740660836;C15;44;157 TCD CEDEX P1 030/060;A RETRIER;INDETERMINE
66391740660836;C16;24;157 TCD CEDEX P1 032/060;A RETRIER;INDETERMINE
66391740660836;C17;16;157 TCD CEDEX P1 034/060;A RETRIER;INDETERMINE
66391740660836;C18;18;157 TCD CEDEX P1 036/060;A RETRIER;INDETERMINE
66391740660836;C19;47;157 TCD CEDEX P1 038/060;A RETRIER;INDETERMINE
66391740660836;C20;73;157 TCD CEDEX P1 040/060;A RETRIER;INDETERMINE
66391740660836;C21;24;157 TCD CEDEX P1 042/060;A RETRIER;INDETERMINE
66391740660836;C22;29;157 TCD CEDEX P1 044/060;A RETRIER;INDETERMINE
66391740660836;C23;188;157 TCD CEDEX P1 046/060;A RETRIER;INDETERMINE
66391740660836;C24;56;157 TCD CEDEX P1 048/060;A RETRIER;INDETERMINE
66391740660836;C25;43;157 TCD CEDEX P1 050/060;A RETRIER;INDETERMINE
66391740660836;C26;21;157 TCD CEDEX P1 052/060;A RETRIER;INDETERMINE
66391740660836;C27;50;157 TCD CEDEX P1 054/060;A RETRIER;INDETERMINE
66391740660836;C28;16;157 TCD CEDEX P1 056/060;A RETRIER;INDETERMINE
66391740660836;C29;41;157 TCD CEDEX P1 058/060;A RETRIER;INDETERMINE
66391740660836;C30;32;157 TCD CEDEX P1 060/060;A RETRIER;INDETERMINE
66391740660836;C31;0;INDETERMINE;A RECYCLER;INDETERMINE
66391740660836;C32;103;TPD-_BOUAYE 1;A RETRIER;INDETERMINE
66391740660836;C33;60;TPD-_BOUAYE 2;A RETRIER;INDETERMINE
66391740660836;C34;170;TPD-_SAUTRON;A RETRIER;INDETERMINE
66391740660836;C35;155;TPD-_CHATAIGNERAIE TAT 1;A RETRIER;INDETERMINE
66391740660836;C36;106;TPD-_ST FLORENT BOIS TAT ;A RETRIER;INDETERMINE
66391740660836;C37;170;TPD-_STE HERMINE TAT 1;A RETRIER;INDETERMINE
66391740660836;C38;93;TPD-_MORTAGNE TAT 1;A RETRIER;INDETERMINE
66391740660836;C39;327;TPD-_LA BAULE 1;A RETRIER;INDETERMINE
66391740660836;C40;191;TPD-_LA BAULE 2;A RETRIER;INDETERMINE
66391740660836;C41;112;TPD-_LA BAULE 3;A RETRIER;INDETERMINE
66391740660836;C42;431;TPD-_ST NAZAIRE UD TAT 2;A RETRIER;INDETERMINE
66391740660836;C43;34;00_REPRISE VERS 61001_85-1;A RETRIER;INDETERMINE
66391740660836;C44;27;00_REPRISE VERS 61001_85-2;A RETRIER;INDETERMINE
66391740660836;C45;394;TPD-_LES HERBIERS 1;A RETRIER;INDETERMINE
66391740660836;C46;134;TPD-_LES HERBIERS 2;A RETRIER;INDETERMINE
66391740660836;C47;0;INDETERMINE;A RECYCLER;INDETERMINE
66391740660836;C48;0;INDETERMINE;A RECYCLER;INDETERMINE
66391740660836;C49;136;TPD-_STE PAZANNE TAT 1;A RETRIER;INDETERMINE
66391740660836;C50;334;TPD-_HERBIGNAC TAT 1;A RETRIER;INDETERMINE
66391740660836;C51;0;INDETERMINE;A RECYCLER;INDETERMINE
66391740660836;C52;116;TPD-_NOZAY TAT 1;A RETRIER;INDETERMINE
66391740660836;C53;222;TPD-_ST NAZAIRE TAT 3;A RETRIER;INDETERMINE
66391740660836;C54;0;INDETERMINE;A RECYCLER;INDETERMINE
66391740660836;C55;175;TPD-_AIZENAY 1;A RETRIER;INDETERMINE
66391740660836;C56;156;TPD-_AIZENAY 2;A RETRIER;INDETERMINE
66391740660836;C57;193;TPD-_AIZENAY 3;A RETRIER;INDETERMINE
66391740660836;C58;305;TPD-_ST NAZAIRE UD TAT 1;A RETRIER;INDETERMINE
66391740660836;C59;0;INDETERMINE;A RECYCLER;INDETERMINE
66391740660836;C60;0;INDETERMINE;A RECYCLER;INDETERMINE
66391740660836;C61;0;INDETERMINE;A RECYCLER;INDETERMINE
66391740660836;C62;0;INDETERMINE;A RECYCLER;INDETERMINE
66391740660836;C63;0;INDETERMINE;A RECYCLER;INDETERMINE
66391740660836;C64;40;INDETERMINE;A RECYCLER;INDETERMINE
66391740660836;D01;76;157 TCD CEDEX P1 001/060;A RETRIER;INDETERMINE
66391740660836;D02;93;157 TCD CEDEX P1 003/060;A RETRIER;INDETERMINE
66391740660836;D03;43;157 TCD CEDEX P1 005/060;A RETRIER;INDETERMINE
66391740660836;D04;19;157 TCD CEDEX P1 007/060;A RETRIER;INDETERMINE
66391740660836;D05;58;157 TCD CEDEX P1 009/060;A RETRIER;INDETERMINE
66391740660836;D06;34;157 TCD CEDEX P1 011/060;A RETRIER;INDETERMINE
66391740660836;D07;14;157 TCD CEDEX P1 013/060;A RETRIER;INDETERMINE
66391740660836;D08;18;157 TCD CEDEX P1 015/060;A RETRIER;INDETERMINE
66391740660836;D09;22;157 TCD CEDEX P1 017/060;A RETRIER;INDETERMINE
66391740660836;D10;38;157 TCD CEDEX P1 019/060;A RETRIER;INDETERMINE
66391740660836;D11;128;157 TCD CEDEX P1 021/060;A RETRIER;INDETERMINE
66391740660836;D12;31;157 TCD CEDEX P1 023/060;A RETRIER;INDETERMINE
66391740660836;D13;24;157 TCD CEDEX P1 025/060;A RETRIER;INDETERMINE
66391740660836;D14;27;157 TCD CEDEX P1 027/060;A RETRIER;INDETERMINE
66391740660836;D15;31;157 TCD CEDEX P1 029/060;A RETRIER;INDETERMINE
66391740660836;D16;14;157 TCD CEDEX P1 031/060;A RETRIER;INDETERMINE
66391740660836;D17;43;157 TCD CEDEX P1 033/060;A RETRIER;INDETERMINE
66391740660836;D18;46;157 TCD CEDEX P1 035/060;A RETRIER;INDETERMINE
66391740660836;D19;28;157 TCD CEDEX P1 037/060;A RETRIER;INDETERMINE
66391740660836;D20;86;157 TCD CEDEX P1 039/060;A RETRIER;INDETERMINE
66391740660836;D21;32;157 TCD CEDEX P1 041/060;A RETRIER;INDETERMINE
66391740660836;D22;95;157 TCD CEDEX P1 043/060;A RETRIER;INDETERMINE
66391740660836;D23;50;157 TCD CEDEX P1 045/060;A RETRIER;INDETERMINE
66391740660836;D24;44;157 TCD CEDEX P1 047/060;A RETRIER;INDETERMINE
66391740660836;D25;55;157 TCD CEDEX P1 049/060;A RETRIER;INDETERMINE
66391740660836;D26;46;157 TCD CEDEX P1 051/060;A RETRIER;INDETERMINE
66391740660836;D27;22;157 TCD CEDEX P1 053/060;A RETRIER;INDETERMINE
66391740660836;D28;35;157 TCD CEDEX P1 055/060;A RETRIER;INDETERMINE
66391740660836;D29;30;157 TCD CEDEX P1 057/060;A RETRIER;INDETERMINE
66391740660836;D30;20;157 TCD CEDEX P1 059/060;A RETRIER;INDETERMINE
66391740660836;D31;0;44_A_ALLIAGE AFLSH PF RFX-TAE 18;REJETS MANUELS;INDETERMINE
66391740660836;D32;119;TPD-_CHANTONNAY 1;A RETRIER;INDETERMINE
66391740660836;D33;158;TPD-_CHANTONNAY 2;A RETRIER;INDETERMINE
66391740660836;D34;137;TPD-_NANTES SUD 1;A RETRIER;INDETERMINE
66391740660836;D35;184;TPD-_NANTES SUD 2;A RETRIER;INDETERMINE
66391740660836;D36;489;REPRISE VERS 1-15703;A RETRIER;INDETERMINE
66391740660836;D37;501;TPD-_SAVENAY TAT 1;A RETRIER;INDETERMINE
66391740660836;D38;239;TPD-_VERTOU TAT 1;A RETRIER;INDETERMINE
66391740660836;D39;376;TPD-_VERTOU TAT 2;A RETRIER;INDETERMINE
66391740660836;D40;402;TPD-_VERTOU TAT 3;A RETRIER;INDETERMINE
66391740660836;D41;365;TPD-_GUERANDE 1;A RETRIER;INDETERMINE
66391740660836;D42;204;TPD-_GUERANDE 2;A RETRIER;INDETERMINE
66391740660836;D43;1540;REPRISE VERS 1-78401;A RETRIER;INDETERMINE
66391740660836;D44;188;TPD-_GUERANDE 3;A RETRIER;INDETERMINE
66391740660836;D45;248;TPD-_ORVAULT TAT 1;A RETRIER;INDETERMINE
66391740660836;D46;341;TPD-_CHATEAUBRIANT TAT 1;A RETRIER;INDETERMINE
66391740660836;D47;259;TPD-_BEAULIEU TAT 1;A RETRIER;INDETERMINE
66391740660836;D48;109;TPD-_BEAULIEU TAT 2;A RETRIER;INDETERMINE
66391740660836;D49;197;00_REPRISE VERS 61001_44-1;A RETRIER;INDETERMINE
66391740660836;D50;444;00_REPRISE VERS 61001_44-2;A RETRIER;INDETERMINE
66391740660836;D51;100;TPD-_ST NICOLAS R TAT 1;A RETRIER;INDETERMINE
66391740660836;D52;79;TPD-_ST MARS TAT 1;A RETRIER;INDETERMINE
66391740660836;D53;1229;REPRISE VERS 1-78001;A RETRIER;INDETERMINE
66391740660836;D54;141;TPD-_MOUTIERS 1;A RETRIER;INDETERMINE
66391740660836;D55;120;TPD-_MOUTIERS 2;A RETRIER;INDETERMINE
66391740660836;D56;286;TPD-_CHALLANS 1;A RETRIER;INDETERMINE
66391740660836;D57;288;TPD-_CHALLANS 2;A RETRIER;INDETERMINE
66391740660836;D58;196;TPD-_CHALLANS 3;A RETRIER;INDETERMINE
66391740660836;D59;2345;00_LENDEMAIN_-4;A RETRIER;INDETERMINE
66391740660836;D60;2133;00_LENDEMAIN_-5;A RETRIER;INDETERMINE
66391740660836;D61;2096;00_LENDEMAIN_-6;A RETRIER;INDETERMINE
66391740660836;D62;20;44_OS SANS CAB_OS SANS CAB;A RETRIER;INDETERMINE
66391740660836;D63;512;REPRISE VERS 1-74901;A RETRIER;INDETERMINE
66391740660836;D64;65;INDETERMINE;A RECYCLER;INDETERMINE
;Libellé donnée/duree;Valeur;Info comp.; ;
66391740660836;A RECYCLER;0; ; ;
66391740660836;A RETRIER;48883; ; ;
66391740660836;INTERVALLE MOYEN ENTRE PLI;129; ; ;
66391740660836;LONGUEUR MOYENNE PLIS;225; ; ;
66391740660836;NOMBRE CODES ACHE URA;0; ; ;
66391740660836;NOMBRE CODES ACHE URV;0; ; ;
66391740660836;NOMBRE CODES ACHE+DISTRI URA;48872; ; ;
66391740660836;NOMBRE CODES ACHE+DISTRI URV;0; ; ;
66391740660836;NOMBRE CODES DACTYLO URA;48876; ; ;
66391740660836;NOMBRE CODES MANUSCRITS;0; ; ;
66391740660836;NOMBRE CODES PARTIEL DISTRI URA;0; ; ;
66391740660836;NOMBRE CODES PARTIELS ACHE URA;0; ; ;
66391740660836;NOMBRE DEMANDE INDEXATION ACHE;41; ; ;
66391740660836;NOMBRE DEMANDE INDEXATION ACHE+CHRONO;25844; ; ;
66391740660836;NOMBRE DEMANDE INDEXATION ACHE+DIS;0; ; ;
66391740660836;NOMBRE DEMANDE INDEXATION CHRONO;69; ; ;
66391740660836;NOMBRE DEMANDE INDEXATION DIS;0; ; ;
66391740660836;NOMBRE LETTRES NON TRIEES;12; ; ;
66391740660836;NOMBRE LU ACHE+DISTRI TL BLANC;25932; ; ;
66391740660836;NOMBRE LUS ACHE TL;0; ; ;
66391740660836;NOMBRE LUS ACHE+CHRONO TL;22470; ; ;
66391740660836;NOMBRE LUS ACHE+DISTRI TL;0; ; ;
66391740660836;NOMBRE LUS CHRONO TL;164; ; ;
66391740660836;NOMBRE OBJETS CODE ACHE+DISTRI URV LIGNE;0; ; ;
66391740660836;NOMBRE OBJETS CODES ACHE URV LIGNE;0; ; ;
66391740660836;NOMBRE OBJETS DEPILES;49202; ; ;
66391740660836;NOMBRE OBJETS SOUMIS DPM;49004; ; ;
66391740660836;NOMBRE OBJETS SOUMIS UAIV;0; ; ;
66391740660836;NOMBRE OBJETS SOUMIS URV LIGNE;0; ; ;
66391740660836;NOMBRE OBJETS SURINDEXE;0; ; ;
66391740660836;NOMBRE OBJETS TRIES SANCTION TL;0; ; ;
66391740660836;NOMBRE OBJETS TRIES SANCTION URA;48581; ; ;
66391740660836;NOMBRE OBJETS TRIES SANCTION URV;0; ; ;
66391740660836;NOMBRE OBJETS TRIES SANCTION URV LIGNE;0; ; ;
66391740660836;NOMBRE REJETS ACHE TL;72; ; ;
66391740660836;NOMBRE REJETS ACHE URA;4; ; ;
66391740660836;NOMBRE REJETS ACHE URV;0; ; ;
66391740660836;NOMBRE REJETS ACHE URV LIGNE;0; ; ;
66391740660836;NOMBRE REJETS ACHE+DISTRI TL;100; ; ;
66391740660836;NOMBRE REJETS DISTRI TL;129; ; ;
66391740660836;NOMBRE REJETS DISTRI URA;0; ; ;
66391740660836;NOMBRE REJETS DISTRI URV LIGNE;0; ; ;
66391740660836;NOMBRE REJETS HORS FORMAT;36; ; ;
66391740660836;NOMBRE REJETS IMPRESSION REEX;0; ; ;
66391740660836;NOMBRE REJETS INDEXATION;0; ; ;
66391740660836;NOMBRE REJETS NIVEAU ARRETE;24; ; ;
66391740660836;NOMBRE REJETS PAS CODE URV LIGNE;0; ; ;
66391740660836;NOMBRE REJETS PAS DE REPONSE IMP REEX;0; ; ;
66391740660836;NOMBRE REJETS PAS DE REPONSE UAIV;0; ; ;
66391740660836;NOMBRE REJETS PAS REPONSE IMP;0; ; ;
66391740660836;NOMBRE REJETS PAS REPONSE TL;13; ; ;
66391740660836;NOMBRE REJETS PAS REPONSE TLV;4; ; ;
66391740660836;NOMBRE REJETS PAS REPONSE URA;1; ; ;
66391740660836;NOMBRE REJETS PAS REPONSE URV;0; ; ;
66391740660836;NOMBRE REJETS PAS REPONSE URV LIGNE;0; ; ;
66391740660836;NOMBRE REJETS PRESENTATION;163; ; ;
66391740660836;NOMBRE REJETS PRISES MULTIPLES VU DPM;180; ; ;
66391740660836;NOMBRE REJETS SATURATION;40; ; ;
66391740660836;NOMBRE REJETS SUIVI OBJET;145; ; ;
66391740660836;NOMBRE REJETS TLV;43; ; ;
