Export mixte par bloc (séparations-données-durées);;;;;
Du 27/02/2025 06:00 au 28/02/2025 06:00;;;;;
Type machine : MTI PF_SOLYSTIC TAE;;;;;
;;;;;
;;;;;
N°bloc;;;;;
6,64417E+13;C48;654;TPD-_CHANTONNAY 1;A RETRIER;INDETERMINE
6,64417E+13;C49;326;TPD-_CHANTONNAY 2;A RETRIER;INDETERMINE
6,64417E+13;C50;1032;TPD-_SAUTRON;A RETRIER;INDETERMINE
6,64417E+13;C51;465;TPD-_STE HERMINE TAT 1;A RETRIER;INDETERMINE
6,64417E+13;C52;1077;TPD-_VERTOU TAT 2;A RETRIER;INDETERMINE
6,64417E+13;C53;513;TPD-_CHATAIGNERAIE TAT 1;A RETRIER;INDETERMINE
6,64417E+13;C54;524;TPD-_ST FLORENT BOIS TAT ;A RETRIER;INDETERMINE
6,64417E+13;C55;445;TPD-_MORTAGNE TAT 1;A RETRIER;INDETERMINE
6,64417E+13;C56;0;INDETERMINE;A RECYCLER;INDETERMINE
6,64417E+13;C57;1182;TPD-_BEAULIEU TAT 1;A RETRIER;INDETERMINE
6,64417E+13;C58;401;TPD-_BEAULIEU TAT 2;A RETRIER;INDETERMINE
6,64417E+13;C59;303;TPD-_ST NICOLAS R TAT 1;A RETRIER;INDETERMINE
6,64417E+13;C60;255;TPD-_ST MARS TAT 1;A RETRIER;INDETERMINE
6,64417E+13;C61;448;TPD-_ST NAZAIRE TAT 3;A RETRIER;INDETERMINE
6,64417E+13;C62;1277;TPD-_NOZAY TAT 1;A RETRIER;INDETERMINE
6,64417E+13;C63;5;44_A_ALLIAGE AFLSH PF RFX-TAE 18;REJETS MANUELS;INDETERMINE
6,64417E+13;C64;1251;INDETERMINE;A RECYCLER;INDETERMINE
6,64417E+13;D01;1019;TPD-_FONTENAY 1;A RETRIER;INDETERMINE
6,64417E+13;D02;884;TPD-_FONTENAY 2;A RETRIER;INDETERMINE
6,64417E+13;D03;745;TPD-_MOUZILLON 1;A RETRIER;INDETERMINE
6,64417E+13;D04;1361;TPD-_TALMONT;A RETRIER;INDETERMINE
6,64417E+13;D05;846;TPD-_LA CHAPELLE TAT 1;A RETRIER;INDETERMINE
6,64417E+13;D06;987;TPD-_BLAIN;A RETRIER;INDETERMINE
6,64417E+13;D07;1148;TPD-_ST JULIEN CONCELLES;A RETRIER;INDETERMINE
6,64417E+13;D08;131;00_REPRISE VERS _REPRISE VERS 51001;A RETRIER;INDETERMINE
6,64417E+13;D09;2107;TPD-_COUERON;A RETRIER;INDETERMINE
6,64417E+13;D10;1033;TPD-_ST GILLES 2;A RETRIER;INDETERMINE
6,64417E+13;D11;712;TPD-_ST GILLES 3;A RETRIER;INDETERMINE
